Source;Target;Audio;Pronunciation (IPA);Pronunciation (Simplified);Source Notes;Target Notes
"Ich versteh’s nicht.";"I don't get it.";[sound:enUS_COMMUNICATION_DONT_UNDERSTAND.mp3];"/aɪ doʊnt ˈɡɛt ɪt/";"/ai dont GET it/";"";""
"Sprechen Sie Englisch?";"Do you speak English?";[sound:enUS_COMMUNICATION_SPEAK_ENGLISH.mp3];"/du ju spik ˈɪŋɡlɪʃ/";"/doo yoo speek ˈing-glish/";"";""
"Ein bisschen langsamer, bitte.";"Could you speak a little slower, please?";[sound:enUS_COMMUNICATION_SPEAK_SLOWER.mp3];"/kʊd ju spik ə ˈlɪtəl ˈsloʊɚ, pliz/";"/kud yoo speek ə ˈli-təl ˈsloh-er, pleez/";"";""
"Mein Deutsch ist noch nicht so gut.";"My English isn't great.";[sound:enUS_COMMUNICATION_LIMITED_LANGUAGE.mp3];"/maɪ ˈɪŋɡlɪʃ ˈɪzənt ɡreɪt/";"/mai ˈing-glish ˈiz-ənt grate/";"";""
"Wie sagt man … auf Deutsch?";"How do you say … in English?";[sound:enUS_COMMUNICATION_HOW_DO_YOU_SAY.mp3];"/haʊ də ju seɪ ɪn ˈɪŋɡlɪʃ/";"/how də yoo say in ˈing-glish/";"";""
"Speisekarte, bitte.";"Menu, please.";[sound:enUS_REQUEST_MENU.mp3];"/ˈmɛnju pliz/";"/MEN-yoo pleez/";"";""
"Kaffee";"Coffee";[sound:enUS_REQUEST_COFFEE.mp3];"/ˈkɔfi/";"/ˈkaw-fee/";"";""
"Wasser";"Water";[sound:enUS_REQUEST_WATER.mp3];"/ˈwɑɾɚ/";"/ˈwah-der/";"";""
"bitte";"please";[sound:enUS_REQUEST_PLEASE.mp3];"/pliz/";"/pleez/";"Beim Bestellen/Bitten.";"Used when asking for things."
"Die Rechnung, bitte.";"Can we get the check, please?";[sound:enUS_REQUEST_BILL.mp3];"/kæn wi ɡɛt ðə tʃɛk, pliz/";"/kan wee get thuh chek, pleez/";"";""
"Ich bin Vegetarier(in).";"I'm vegetarian.";[sound:enUS_DINING_VEGETARIAN.mp3];"/aɪm ˌvɛdʒəˈtɛriən/";"/aim vej-ə-ˈteh-ree-ən/";"„-in“ für weiblich.";""
"War sehr lecker!";"That was delicious!";[sound:enUS_DINING_DELICIOUS.mp3];"/ðæt wəz dɪˈlɪʃəs/";"/that wuz di-ˈli-shəs/";"";""
"Schmeckt richtig gut!";"This is really good!";[sound:enUS_DINING_YUMMY.mp3];"/ðɪs ɪz ˈrɪəli ɡʊd/";"/this iz ˈree-ə-lee gud/";"";""
"Wo ist der Bahnhof?";"Where's the train station?";[sound:enUS_NAVIGATION_TRAIN_STATION.mp3];"/wɛrz ðə treɪn ˈsteɪʃən/";"/wairz thuh trayn ˈstay-shən/";"";""
"Wo ist die Toilette?";"Where's the restroom?";[sound:enUS_NAVIGATION_RESTROOM.mp3];"/wɛrz ðə ˈrɛsˌtrum/";"/wairz thuh REST-room/";"";""
"Wo ist der nächste Geldautomat?";"Where's the nearest ATM?";[sound:enUS_NAVIGATION_ATM.mp3];"/wɛrz ðə ˈnɪrɪst ˌeɪtiˈɛm/";"/wairz thuh NEER-ist A-T-M/";"";""
"Was kostet das?";"How much is this?";[sound:enUS_SHOPPING_HOW_MUCH.mp3];"/haʊ mʌtʃ ɪz ðɪs/";"/how much iz this/";"";""
"Kann ich mit Karte zahlen?";"Can I pay with a card?";[sound:enUS_SHOPPING_PAY_BY_CARD.mp3];"/kæn aɪ peɪ wɪð ə kɑrd/";"/kan ai pay with uh kard/";"";""
"Ich zahle bar.";"I'll pay in cash.";[sound:enUS_SHOPPING_PAY_BY_CASH.mp3];"/aɪl peɪ ɪn kæʃ/";"/ail pay in kash/";"";""
"Hilfe!";"Help!";[sound:enUS_EMERGENCY_HELP.mp3];"/hɛlp/";"/help/";"";""
"Ich brauche einen Arzt!";"I need a doctor!";[sound:enUS_EMERGENCY_DOCTOR.mp3];"/aɪ nid ə ˈdɑktɚ/";"/ai need uh ˈdok-ter/";"";""
"Rufen Sie die Polizei!";"Call the police!";[sound:enUS_EMERGENCY_POLICE.mp3];"/kɔl ðə pəˈlis/";"/kawl thuh puh-ˈlees/";"";""
"eins";"one";[sound:enUS_NUMBER_ONE.mp3];"/wʌn/";"/wun/";"";""
"zwei";"two";[sound:enUS_NUMBER_TWO.mp3];"/tu/";"/too/";"";""
"drei";"three";[sound:enUS_NUMBER_THREE.mp3];"/θri/";"/three/";"";""
"vier";"four";[sound:enUS_NUMBER_FOUR.mp3];"/fɔr/";"/for/";"";""
"fünf";"five";[sound:enUS_NUMBER_FIVE.mp3];"/faɪv/";"/faiv/";"";""
"sechs";"six";[sound:enUS_NUMBER_SIX.mp3];"/sɪks/";"/siks/";"";""
"sieben";"seven";[sound:enUS_NUMBER_SEVEN.mp3];"/ˈsɛvən/";"/ˈsev-ən/";"";""
"acht";"eight";[sound:enUS_NUMBER_EIGHT.mp3];"/eɪt/";"/ayt/";"";""
"neun";"nine";[sound:enUS_NUMBER_NINE.mp3];"/naɪn/";"/nain/";"";""
"zehn";"ten";[sound:enUS_NUMBER_TEN.mp3];"/tɛn/";"/ten/";"";""
