Source;Target;Audio;Pronunciation (IPA);Pronunciation (Simplified);Source Notes;Target Notes
"日本語はあまり上手じゃないです。";"Meu português não é muito bom.";[sound:ptBR_COMMUNICATION_LIMITED_LANGUAGE.mp3];"/mew poʁtuˈɡejs nɐ̃w̃ ɛ ˈmũjtu bõ/";"/meh-oo por-too-ˈgays nao eh ˈmwin-too bohng~/";"";""
"…は日本語で何と言いますか？";"Como se diz … em português?";[sound:ptBR_COMMUNICATION_HOW_DO_YOU_SAY.mp3];"/ˈkomu si ˈdʒis ẽ poʁtuˈɡejs/";"/ˈko-moo see ˈjeez eng por-too-ˈgays?/";"";""
"メニューお願いします。";"Cardápio, por favor.";[sound:ptBR_REQUEST_MENU.mp3];"/kaʁˈdapju poʁ faˈvoʁ/";"/kar-ˈda-pyu, por fa-ˈvor/";"";""
"コーヒー";"Café";[sound:ptBR_REQUEST_COFFEE.mp3];"/kaˈfɛ/";"/ka-ˈfeh/";"";""
"お水";"Água";[sound:ptBR_REQUEST_WATER.mp3];"/ˈaɡwa/";"/ˈa-gwa/";"";""
"お願いします";"por favor";[sound:ptBR_REQUEST_PLEASE.mp3];"/poʁ faˈvoʁ/";"/por fa-ˈvor/";"";""
"お会計お願いします。";"A conta, por favor.";[sound:ptBR_REQUEST_BILL.mp3];"/a ˈkõtɐ poʁ faˈvoʁ/";"/a ˈkon-ta, por fa-ˈvor/";"";""
"ベジタリアンです。";"Sou vegetariano/a.";[sound:ptBR_DINING_VEGETARIAN.mp3];"/soʊ veʒetaɾiˈɐ̃nu(a)/";"/soh ve-zhe-ta-ree-ˈa-no(-a)/";"";"“-a” for female."
"すごくおいしかった！";"Tava uma delícia!";[sound:ptBR_DINING_DELICIOUS.mp3];"/ˈtavɐ ˈumɐ deˈlisjɐ/";"/ˈta-va ˈu-ma de-ˈlee-sya/";"";""
"めっちゃおいしい！";"Tá muito bom!";[sound:ptBR_DINING_YUMMY.mp3];"/ta ˈmũjtu bõ/";"/ta ˈmwin-too bohng~/";"Casual emphasis; very common.";""
"駅はどこですか？";"Onde fica a estação?";[sound:ptBR_NAVIGATION_TRAIN_STATION.mp3];"/ˈõdʒi ˈfikɐ a es.taˈsãw̃/";"/ON-jee FEE-ka a es-ta-ˈsown~/";"";""
"トイレはどこですか？";"Onde fica o banheiro?";[sound:ptBR_NAVIGATION_RESTROOM.mp3];"/ˈõdʒi ˈfikɐ u bɐˈɲejɾo/";"/ON-jee FEE-ka oo ban-ˈyay-ro/";"";""
"ATMはどこですか？";"Onde tem caixa eletrônico?";[sound:ptBR_NAVIGATION_ATM.mp3];"/ˈõdʒi tẽj̃ ˈkajʃɐ eletɾoˈniko/";"/ON-jee tayn ˈkai-sha e-le-tro-ˈnee-ko/";"";""
"これ、いくらですか？";"Quanto é?";[sound:ptBR_SHOPPING_HOW_MUCH.mp3];"/ˈkwɐ̃tu ɛ/";"/ˈkwan-too eh?/";"";""
"カードで払えますか？";"Posso pagar com cartão?";[sound:ptBR_SHOPPING_PAY_BY_CARD.mp3];"/ˈpɔsu paˈɡaʁ kõ kaʁˈtãw̃/";"/ˈpo-su pa-ˈgar kong kar-ˈtawn~?/";"";""
"現金で払います。";"Pago em dinheiro.";[sound:ptBR_SHOPPING_PAY_BY_CASH.mp3];"/ˈpaɡu ẽ dʒiˈɲejɾu/";"/ˈpa-go eng jee-ˈnyay-roo/";"";""
"助けて！";"Socorro!";[sound:ptBR_EMERGENCY_HELP.mp3];"/soˈkoʁu/";"/so-ˈko-hoo/";"";""
"お医者さんお願いします！";"Preciso de um médico!";[sound:ptBR_EMERGENCY_DOCTOR.mp3];"/pɾeˈsizʊ dʒi ũ ˈmɛdʒiku/";"/pre-ˈsee-zu jee oon ˈmeh-jee-koo/";"";""
"警察を呼んでください！";"Chama a polícia!";[sound:ptBR_EMERGENCY_POLICE.mp3];"/ˈʃɐmɐ a poˈlisjɐ/";"/SHA-ma a po-ˈlee-sya/";"";""
"いち";"um";[sound:ptBR_NUMBER_ONE.mp3];"/ũ/";"/oong~/";"";""
"に";"dois";[sound:ptBR_NUMBER_TWO.mp3];"/doi̯s/";"/doys/";"";""
"さん";"três";[sound:ptBR_NUMBER_THREE.mp3];"/tɾe̞j̯s/";"/trays/";"";""
"よん";"quatro";[sound:ptBR_NUMBER_FOUR.mp3];"/ˈkwatɾu/";"/ˈkwa-tro/";"";""
"ご";"cinco";[sound:ptBR_NUMBER_FIVE.mp3];"/ˈsĩku/";"/ˈseen-koo/";"";""
"ろく";"seis";[sound:ptBR_NUMBER_SIX.mp3];"/se̞j̯s/";"/says/";"";""
"なな";"sete";[sound:ptBR_NUMBER_SEVEN.mp3];"/ˈsɛt͡ʃi/";"/ˈseh-chee/";"";""
"はち";"oito";[sound:ptBR_NUMBER_EIGHT.mp3];"/ˈojtu/";"/ˈoy-tu/";"";""
"きゅう";"nove";[sound:ptBR_NUMBER_NINE.mp3];"/ˈnɔvi/";"/ˈno-vee/";"";""
"じゅう";"dez";[sound:ptBR_NUMBER_TEN.mp3];"/dɛz/";"/dez/";"";""
