Source;Target;Audio;Pronunciation (IPA);Pronunciation (Simplified);Source Notes;Target Notes
"お願いします";"porfa";[sound:esES_REQUEST_PLEASE.mp3];"/ˈpoɾfa/";"/ˈpor-fa/";"";"Forma coloquial de «por favor» muy usada en España."
"お会計お願いします。";"La cuenta, porfa.";[sound:esES_REQUEST_BILL.mp3];"/la ˈkwenta ˈpoɾfa/";"/la ˈkwen-ta ˈpor-fa/";"";""
"ベジタリアンです。";"Soy vegetariano/a.";[sound:esES_DINING_VEGETARIAN.mp3];"/soj βegetaˈɾjano(a)/";"/soy ve-he-ta-ˈrya-no(-a)/";"";"“-a” para femenino."
"すごくおいしかった！";"¡Estaba riquísimo!";[sound:esES_DINING_DELICIOUS.mp3];"/esˈtaβa riˈkisimo/";"/es-ˈta-ba ree-ˈkee-see-mo/";"";""
"めっちゃおいしい！";"¡Está muy rico!";[sound:esES_DINING_YUMMY.mp3];"/esˈta muj ˈriko/";"/es-ˈta muy ˈree-ko/";"Casual emphasis; very common.";""
"駅はどこですか？";"¿Dónde está la estación?";[sound:esES_NAVIGATION_TRAIN_STATION.mp3];"/ˈdonde esˈta la estaˈθjon/";"/ˈdon-de es-ˈta la es-ta-ˈthyon/";"";""
"トイレはどこですか？";"¿Dónde está el baño?";[sound:esES_NAVIGATION_RESTROOM.mp3];"/ˈdonde esˈta el ˈbaɲo/";"/ˈdon-de es-ˈta el ˈba-nyo/";"";""
"ATMはどこですか？";"¿Dónde hay un cajero?";[sound:esES_NAVIGATION_ATM.mp3];"/ˈdonde aj un kaˈxeɾo/";"/ˈdon-de ai un ka-ˈhe-ro/";"";""
"これ、いくらですか？";"¿Cuánto cuesta?";[sound:esES_SHOPPING_HOW_MUCH.mp3];"/ˈkwanto ˈkwesta/";"/ˈkwan-to ˈkwes-ta/";"";""
"カードで払えますか？";"¿Puedo pagar con tarjeta?";[sound:esES_SHOPPING_PAY_BY_CARD.mp3];"/ˈpweðo paˈɣaɾ kon taɾˈxeta/";"/ˈpwe-do pa-ˈgar kon tar-ˈhe-ta/";"";""
"現金で払います。";"Pago en efectivo.";[sound:esES_SHOPPING_PAY_BY_CASH.mp3];"/ˈpaɣo en eˈfektiβo/";"/ˈpa-go en e-fek-ˈti-vo/";"";""
"助けて！";"¡Ayuda!";[sound:esES_EMERGENCY_HELP.mp3];"/aˈʝuða/";"/a-ˈyu-da/";"";""
"お医者さんお願いします！";"¡Necesito un médico!";[sound:esES_EMERGENCY_DOCTOR.mp3];"/neθeˈθito un ˈmeðiko/";"/ne-the-ˈthi-to un ˈme-di-ko/";"";""
"警察を呼んでください！";"¡Llame a la policía!";[sound:esES_EMERGENCY_POLICE.mp3];"/ˈʝame a la poliˈθia/";"/ˈya-me a la po-li-ˈthia/";"";""
"いち";"uno";[sound:esES_NUMBER_ONE.mp3];"/ˈuno/";"/ˈu-no/";"";""
"に";"dos";[sound:esES_NUMBER_TWO.mp3];"/dos/";"/dos/";"";""
"さん";"tres";[sound:esES_NUMBER_THREE.mp3];"/tɾes/";"/tres/";"";""
"よん";"cuatro";[sound:esES_NUMBER_FOUR.mp3];"/ˈkwatɾo/";"/ˈkwa-tro/";"";""
"ご";"cinco";[sound:esES_NUMBER_FIVE.mp3];"/ˈθiŋko/";"/ˈthin-ko/";"";""
"ろく";"seis";[sound:esES_NUMBER_SIX.mp3];"/sejs/";"/says/";"";""
"なな";"siete";[sound:esES_NUMBER_SEVEN.mp3];"/ˈsjete/";"/ˈsye-te/";"";""
"はち";"ocho";[sound:esES_NUMBER_EIGHT.mp3];"/ˈot͡ʃo/";"/ˈo-cho/";"";""
"きゅう";"nueve";[sound:esES_NUMBER_NINE.mp3];"/ˈnweβe/";"/ˈnwe-be/";"";""
"じゅう";"diez";[sound:esES_NUMBER_TEN.mp3];"/ˈdjeθ/";"/ˈdye-th/";"";""
