Source;Target;Audio;Pronunciation (IPA);Pronunciation (Simplified);Source Notes;Target Notes
"Wie sagt man … auf Deutsch?";"…は日本語で何と言いますか？";[sound:jaJP_COMMUNICATION_HOW_DO_YOU_SAY.mp3];"/wa nihoŋɡo de̞ naɴ to iimasɯka/";"/… wa ni-hon-go de nan to ee-mas-ka?/";"";""
"Speisekarte, bitte.";"メニューお願いします。";[sound:jaJP_REQUEST_MENU.mp3];"/me̞ɲɯː one̞ɡaishimasɯ/";"/me-nyuu o-ne-gai-shi-ma-su/";"";""
"Kaffee";"コーヒー";[sound:jaJP_REQUEST_COFFEE.mp3];"/koːçiː/";"/koo-hee/";"";""
"Wasser";"お水";[sound:jaJP_REQUEST_WATER.mp3];"/omizu/";"/o-mee-zoo/";"";""
"bitte";"お願いします";[sound:jaJP_REQUEST_PLEASE.mp3];"/one̞ɡaishimasɯ/";"/o-ne-gai-shi-ma-su/";"Beim Bestellen/Bitten.";""
"Die Rechnung, bitte.";"お会計お願いします。";[sound:jaJP_REQUEST_BILL.mp3];"/o kaikeː one̞ɡaishimasɯ/";"/o kai-kay o-ne-gai-shi-ma-su/";"";""
"Ich bin Vegetarier(in).";"ベジタリアンです。";[sound:jaJP_DINING_VEGETARIAN.mp3];"/bed͡ʑitaɾiaɴ desɯ/";"/be-ji-ta-ri-an dess/";"„-in“ für weiblich.";""
"War sehr lecker!";"すごくおいしかった！";[sound:jaJP_DINING_DELICIOUS.mp3];"/sɯɡo̞kɯ oi̯ɕikatta/";"/su-go-ku oi-shi-kat-ta/";"";""
"Schmeckt richtig gut!";"めっちゃおいしい！";[sound:jaJP_DINING_YUMMY.mp3];"/met͡ɕːa oi̯ɕiː/";"/met-cha oi-shee/";"";"Casual emphasis; very common."
"Wo ist der Bahnhof?";"駅はどこですか？";[sound:jaJP_NAVIGATION_TRAIN_STATION.mp3];"/e̞ki wa do̞ko̞ de̞sɯka/";"/e-ki wa do-ko dess-ka?/";"";""
"Wo ist die Toilette?";"トイレはどこですか？";[sound:jaJP_NAVIGATION_RESTROOM.mp3];"/toi̯ɾe̞ wa do̞ko̞ de̞sɯka/";"/toi-re wa do-ko dess-ka?/";"";""
"Wo ist der nächste Geldautomat?";"ATMはどこですか？";[sound:jaJP_NAVIGATION_ATM.mp3];"/eːtiːe̞mɯ wa do̞ko̞ de̞sɯka/";"/ay-tee-em wa do-ko dess-ka?/";"";""
"Was kostet das?";"これ、いくらですか？";[sound:jaJP_SHOPPING_HOW_MUCH.mp3];"/koɾe ikɯɾa de̞sɯka/";"/ko-re, i-ku-ra dess-ka?/";"";""
"Kann ich mit Karte zahlen?";"カードで払えますか？";[sound:jaJP_SHOPPING_PAY_BY_CARD.mp3];"/kaːdo̞ de̞ haɾae̞masɯka/";"/kaa-do de ha-ra-eh-mas-ka?/";"";""
"Ich zahle bar.";"現金で払います。";[sound:jaJP_SHOPPING_PAY_BY_CASH.mp3];"/ɡe̞ŋkiɴ de̞ haɾai̯masɯ/";"/gen-kin de ha-rai-mas/";"";""
"Hilfe!";"助けて！";[sound:jaJP_EMERGENCY_HELP.mp3];"/tasɯke̞te̞/";"/ta-su-ke-te/";"";""
"Ich brauche einen Arzt!";"お医者さんお願いします！";[sound:jaJP_EMERGENCY_DOCTOR.mp3];"/o iɕa saɴ one̞ɡaishimasɯ/";"/o ee-sha-san o-ne-gai-shi-mas!/";"";""
"Rufen Sie die Polizei!";"警察を呼んでください！";[sound:jaJP_EMERGENCY_POLICE.mp3];"/keːsatsɯ o jo̞nde̞ kɯɾasai̯/";"/kay-satsu o yon-de ku-ra-sai!/";"";""
"eins";"いち";[sound:jaJP_NUMBER_ONE.mp3];"/it͡ɕi/";"/ee-chee/";"";""
"zwei";"に";[sound:jaJP_NUMBER_TWO.mp3];"/ni/";"/nee/";"";""
"drei";"さん";[sound:jaJP_NUMBER_THREE.mp3];"/saɴ/";"/sahn/";"";""
"vier";"よん";[sound:jaJP_NUMBER_FOUR.mp3];"/joɴ/";"/yohn/";"";""
"fünf";"ご";[sound:jaJP_NUMBER_FIVE.mp3];"/ɡo/";"/goh/";"";""
"sechs";"ろく";[sound:jaJP_NUMBER_SIX.mp3];"/ɾokɯ/";"/ro-ku/";"";""
"sieben";"なな";[sound:jaJP_NUMBER_SEVEN.mp3];"/nana/";"/na-na/";"";""
"acht";"はち";[sound:jaJP_NUMBER_EIGHT.mp3];"/hat͡ɕi/";"/ha-chee/";"";""
"neun";"きゅう";[sound:jaJP_NUMBER_NINE.mp3];"/kʲɯː/";"/kyuu/";"";""
"zehn";"じゅう";[sound:jaJP_NUMBER_TEN.mp3];"/dʑɯː/";"/jyuu/";"";""
